id,title,theme,genre,scene_type,location,time,emotion,emotion_intensity,characters,summary,blocking_count,lighting_cue_count,sound_cue_count
natok_159,সততার মূল্য - ছোট নাটক 159,সততার মূল্য,awareness,reconciliation,বসার ঘর,সকাল,দুঃখ,0.82,আরিফ | নাবিল,বসার ঘর-এ সততার মূল্য নিয়ে আরিফ ও নাবিল-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_160,পরিবেশ দূষণ - ছোট নাটক 160,পরিবেশ দূষণ,emotional_drama,revelation,চায়ের দোকান,সন্ধ্যা,দুঃখ,0.84,নীরা | সোহান,চায়ের দোকান-এ পরিবেশ দূষণ নিয়ে নীরা ও সোহান-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_161,দারিদ্র্য ও শিক্ষা - ছোট নাটক 161,দারিদ্র্য ও শিক্ষা,social_drama,confrontation,ছাত্রাবাস,রাত,দুঃখ,0.9,ইমন | মেহজাবিন,ছাত্রাবাস-এ দারিদ্র্য ও শিক্ষা নিয়ে ইমন ও মেহজাবিন-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_162,বিশ্বাস ভঙ্গ - ছোট নাটক 162,বিশ্বাস ভঙ্গ,family_drama,reconciliation,বসার ঘর,বিকেল,উদ্বেগ,0.6,ইমন | আফসানা,বসার ঘর-এ বিশ্বাস ভঙ্গ নিয়ে ইমন ও আফসানা-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_163,পুরোনো চিঠি - ছোট নাটক 163,পুরোনো চিঠি,student_life,confrontation,শ্রেণিকক্ষ,সন্ধ্যা,রাগ,0.86,মিতা | মৌ,শ্রেণিকক্ষ-এ পুরোনো চিঠি নিয়ে মিতা ও মৌ-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_164,স্বপ্ন বনাম বাস্তবতা - ছোট নাটক 164,স্বপ্ন বনাম বাস্তবতা,awareness,decision,চায়ের দোকান,সকাল,উদ্বেগ,0.88,রিয়াদ | মিতা,চায়ের দোকান-এ স্বপ্ন বনাম বাস্তবতা নিয়ে রিয়াদ ও মিতা-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_165,বেকারত্ব - ছোট নাটক 165,বেকারত্ব,emotional_drama,confrontation,ছাত্রাবাস,সন্ধ্যা,দুঃখ,0.74,লাবণ্য | তানভীর,ছাত্রাবাস-এ বেকারত্ব নিয়ে লাবণ্য ও তানভীর-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_166,সাইবার বুলিং - ছোট নাটক 166,সাইবার বুলিং,social_drama,revelation,শ্রেণিকক্ষ,রাত,দ্বিধা,0.63,নীরা | মৌ,শ্রেণিকক্ষ-এ সাইবার বুলিং নিয়ে নীরা ও মৌ-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_167,ভুয়া খবর - ছোট নাটক 167,ভুয়া খবর,family_drama,confrontation,পার্ক,রাত,দুঃখ,0.79,নীরা | রাফি,পার্ক-এ ভুয়া খবর নিয়ে নীরা ও রাফি-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_168,পরীক্ষার চাপ - ছোট নাটক 168,পরীক্ষার চাপ,student_life,decision,বাসস্ট্যান্ড,সন্ধ্যা,দুঃখ,0.59,নাবিল | তানভীর,বাসস্ট্যান্ড-এ পরীক্ষার চাপ নিয়ে নাবিল ও তানভীর-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_169,মোবাইল আসক্তি - ছোট নাটক 169,মোবাইল আসক্তি,awareness,confrontation,বসার ঘর,সকাল,দ্বিধা,0.9,মেহজাবিন | তানভীর,বসার ঘর-এ মোবাইল আসক্তি নিয়ে মেহজাবিন ও তানভীর-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_170,বন্ধুত্বের পরীক্ষা - ছোট নাটক 170,বন্ধুত্বের পরীক্ষা,emotional_drama,decision,ছাত্রাবাস,সকাল,উদ্বেগ,0.77,জয়া | সামি,ছাত্রাবাস-এ বন্ধুত্বের পরীক্ষা নিয়ে জয়া ও সামি-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_171,পারিবারিক ভুল বোঝাবুঝি - ছোট নাটক 171,পারিবারিক ভুল বোঝাবুঝি,social_drama,confrontation,বসার ঘর,সন্ধ্যা,আশা,0.66,রাহাত | নীরা,বসার ঘর-এ পারিবারিক ভুল বোঝাবুঝি নিয়ে রাহাত ও নীরা-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_172,অনলাইন প্রতারণা - ছোট নাটক 172,অনলাইন প্রতারণা,family_drama,reconciliation,ছাত্রাবাস,সকাল,দুঃখ,0.72,সুমাইয়া | আফসানা,ছাত্রাবাস-এ অনলাইন প্রতারণা নিয়ে সুমাইয়া ও আফসানা-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_173,নারীর শিক্ষা - ছোট নাটক 173,নারীর শিক্ষা,student_life,reconciliation,শ্রেণিকক্ষ,রাত,দুঃখ,0.63,জয়া | সুমাইয়া,শ্রেণিকক্ষ-এ নারীর শিক্ষা নিয়ে জয়া ও সুমাইয়া-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
natok_174,সততার মূল্য - ছোট নাটক 174,সততার মূল্য,awareness,reconciliation,বিশ্ববিদ্যালয়ের করিডর,সকাল,দুঃখ,0.87,আফসানা | রাফি,বিশ্ববিদ্যালয়ের করিডর-এ সততার মূল্য নিয়ে আফসানা ও রাফি-এর মধ্যে সংক্ষিপ্ত দ্বন্দ্ব তৈরি হয় এবং শেষে তারা সমাধানের দিকে এগোয়।,2,2,2
